prospect_id,lead_number,lead_origin,lead_source,do_not_email,do_not_call,totalvisits,total_time_spent_on_website,page_views_per_visit,last_activity,country,specialization,how_did_you_hear_about_x_education,what_is_your_current_occupation,what_matters_most_to_you_in_choosing_a_course,search,magazine,newspaper_article,x_education_forums,newspaper,digital_advertisement,through_recommendations,receive_more_updates_about_our_courses,tags,lead_quality,update_me_on_supply_chain_content,get_updates_on_dm_content,lead_profile,city,asymmetrique_activity_index,asymmetrique_profile_index,asymmetrique_activity_score,asymmetrique_profile_score,i_agree_to_pay_the_amount_through_cheque,a_free_copy_of_mastering_the_interview,last_notable_activity,converted,Conversion_Probability,Converted_Prediction,Recommended_Pitch_Persona
a259cf73-ac74-436c-98f2-bdb54bbb0151,582156,Landing Page Submission,Direct Traffic,No,No,2,1370,2.0,SMS Sent,India,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Dual Specialization Student,Mumbai,02.Medium,01.High,14.0,19.0,No,Yes,SMS Sent,1,0.9737263092691092,1,Brand Loyalist
574a578c-3aa3-42b7-a6d5-e057ba147875,603581,Lead Add Form,Reference,No,No,2,1548,2.0,Page Visited on Website,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Select,Select,,,,,No,No,Page Visited on Website,1,0.9736569267621552,1,Aggressive Growth Chaser
542a0891-2e52-40ba-ab42-e468b9636322,646544,Lead Add Form,Welingak Website,No,No,0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,01.High,02.Medium,16.0,15.0,No,No,SMS Sent,1,0.973514645976466,1,Conservative Wealth Preserver
3adc0a9b-5d25-4472-82ea-e36ca3e25d3b,597861,Landing Page Submission,Direct Traffic,No,No,2,1112,2.0,SMS Sent,India,Marketing Management,Word Of Mouth,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,No,SMS Sent,1,0.9734676748005308,1,Brand Loyalist
bb9857a1-b8fb-4485-9487-45a4071f2b3b,617711,Lead Add Form,Reference,No,No,0,0,0.0,Email Opened,,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Email Opened,1,0.9732247340091991,1,Conservative Wealth Preserver
160ee488-3751-4ea3-9ba2-2c06e6de4561,591612,Landing Page Submission,Google,No,No,4,1200,4.0,SMS Sent,Denmark,Business Administration,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Cities,02.Medium,02.Medium,14.0,16.0,No,Yes,SMS Sent,1,0.9728238640787832,1,Brand Loyalist
547e5d53-aac2-41d9-b370-a589730b5360,621344,API,Direct Traffic,No,No,3,1270,3.0,SMS Sent,India,Select,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,,,,,No,No,SMS Sent,1,0.9721756717754984,1,Brand Loyalist
c777e2ce-faa7-4461-8a58-93bf4ad0d4e4,646522,Landing Page Submission,Direct Traffic,No,No,2,855,2.0,SMS Sent,India,Supply Chain Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Cities,02.Medium,02.Medium,14.0,16.0,No,No,SMS Sent,1,0.9707561094652967,1,Brand Loyalist
597169d6-a4bb-4efb-807b-17b0fd928492,634647,Lead Add Form,Reference,No,No,2,1194,2.0,SMS Sent,,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,14.0,19.0,No,No,SMS Sent,1,0.9700043894135808,1,Brand Loyalist
cae12444-0384-4b2b-9bee-67fff44b7abb,588064,Lead Add Form,Reference,No,No,0,0,0.0,Email Opened,,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,01.High,14.0,19.0,No,No,Email Opened,1,0.9699785704271224,1,Conservative Wealth Preserver
d4267185-919c-425b-93c1-063aaa8873e0,655165,Landing Page Submission,Direct Traffic,No,No,5,1491,2.5,Email Opened,India,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Dual Specialization Student,Other Cities of Maharashtra,02.Medium,01.High,15.0,18.0,No,Yes,Email Opened,1,0.9696609994624876,1,Brand Loyalist
63547390-d928-4f26-b215-9fdde8af60f1,612679,API,Google,No,No,6,1094,2.0,SMS Sent,India,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,,,,,No,No,SMS Sent,1,0.9695702698329848,1,Brand Loyalist
ea93c4ba-a5a5-42ce-b128-e24b2cd74ce0,613918,Landing Page Submission,Direct Traffic,No,No,2,1598,2.0,SMS Sent,India,Finance Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Thane & Outskirts,,,,,No,Yes,SMS Sent,1,0.9692358584871118,1,Aggressive Growth Chaser
2e3d47d4-2af4-4689-8a1a-197c151665b9,581515,API,Google,No,No,2,1224,2.0,SMS Sent,India,Human Resource Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,18.0,No,No,Modified,1,0.96887592905487,1,Brand Loyalist
8a8b75c7-67b7-4ed5-847a-7c2d26fa3f56,584186,Landing Page Submission,Google,No,No,7,1478,2.33,SMS Sent,India,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent,1,0.9679481886359018,1,Brand Loyalist
8de9dcc7-f06f-48fc-bd52-1285789eed78,626526,Lead Add Form,Welingak Website,No,No,0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent,1,0.9675909913583992,1,Conservative Wealth Preserver
45562e1f-97d3-4bda-8d7f-1a8f401cd4f2,628675,Lead Add Form,Welingak Website,No,No,0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent,1,0.9675909913583992,1,Conservative Wealth Preserver
b6209632-0766-4be5-9318-a9c5484eb6af,623332,Lead Add Form,Welingak Website,No,No,0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent,1,0.9675909913583992,1,Conservative Wealth Preserver
e596cefa-4888-43cc-97b4-9fbb21ad8d0f,606679,Lead Add Form,Welingak Website,No,No,0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent,1,0.9675909913583992,1,Conservative Wealth Preserver
8fecb1f3-e4b8-4ce2-9439-114dfdf87759,598199,Lead Add Form,Welingak Website,No,No,0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent,1,0.9675909913583992,1,Conservative Wealth Preserver
f2b11329-15f6-4de1-b500-858115751a51,613668,Lead Add Form,Welingak Website,No,No,0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,Select,Select,,,,,No,No,Modified,1,0.9675909913583992,1,Conservative Wealth Preserver
4c76e2da-a592-46c0-8615-0dc80fe156af,632892,Lead Add Form,Reference,No,No,0,0,0.0,SMS Sent,,Healthcare Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,,,,,No,No,SMS Sent,1,0.96686775859932,1,Conservative Wealth Preserver
0047078f-6471-4731-a451-3eca132691d2,628499,Lead Add Form,Reference,No,No,0,0,0.0,Email Link Clicked,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Select,Select,02.Medium,01.High,15.0,17.0,No,No,Email Link Clicked,1,0.9666717929264673,1,Conservative Wealth Preserver
180dfe96-0756-46c2-b11f-59c1c8d41c6d,626813,Landing Page Submission,Organic Search,No,No,5,1063,5.0,SMS Sent,India,Finance Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Might be,No,No,Potential Lead,Other Cities,,,,,No,Yes,Modified,1,0.9666023966386923,1,Brand Loyalist
f68b2133-a293-41c2-91ad-525f78d4c9b4,642801,Lead Add Form,Reference,No,No,0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,01.High,14.0,17.0,No,No,SMS Sent,1,0.9663423801197126,1,Conservative Wealth Preserver
52333a00-cc48-48e8-a23e-f3f6126d01b6,642202,Lead Add Form,Reference,No,No,0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,01.High,14.0,17.0,No,No,SMS Sent,1,0.9663423801197126,1,Conservative Wealth Preserver
da39698f-711d-4990-bb18-ef7bf498c5a1,599932,Landing Page Submission,Google,No,No,5,967,2.5,Email Opened,India,IT Projects Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Select,Thane & Outskirts,02.Medium,02.Medium,15.0,14.0,No,No,Email Opened,1,0.9656393846369441,1,Brand Loyalist
f04442c7-78a6-476b-90bd-6910f645ad78,612484,API,Google,No,No,9,1416,1.8,SMS Sent,India,Human Resource Management,Online Search,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,,,,,No,No,SMS Sent,1,0.9636559415419376,1,Brand Loyalist
0e141db6-1e14-4aa4-8d24-0a8151f0245b,581207,Landing Page Submission,Direct Traffic,No,No,2,856,2.0,Email Opened,India,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,No,Email Opened,1,0.9632072391053558,1,Brand Loyalist
5d421eb5-c831-45eb-8c63-c21027815c13,613574,Landing Page Submission,Direct Traffic,No,No,4,1502,2.0,SMS Sent,India,Business Administration,Online Search,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,,,,,No,No,SMS Sent,1,0.9629574155074444,1,Aggressive Growth Chaser
75596493-46f4-4864-9f64-3093d7d45dcf,581130,Landing Page Submission,Google,No,No,5,1276,1.67,SMS Sent,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,No,SMS Sent,1,0.9624476580502853,1,Brand Loyalist
1c3b8c71-a90b-4779-b8d6-4b1a015dec8c,644665,Landing Page Submission,Google,No,No,6,938,6.0,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,20.0,No,Yes,Email Opened,1,0.9616726700762935,1,Brand Loyalist
47ebd3e1-e440-42e3-9459-481af2f6b1b4,650012,Landing Page Submission,Organic Search,No,No,4,1058,2.0,Email Opened,India,Retail Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,Yes,Modified,1,0.9613949838605264,1,Brand Loyalist
33646db8-50d2-4b90-b953-64210b3d237d,634036,Lead Add Form,Reference,No,No,0,0,0.0,Email Opened,,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,,,,,No,No,Email Opened,1,0.9609124375059368,1,Conservative Wealth Preserver
16c88558-afa1-421b-ab12-375473880d92,618634,Landing Page Submission,Direct Traffic,No,No,2,1376,2.0,SMS Sent,India,Hospitality Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Other Metro Cities,,,,,No,Yes,SMS Sent,1,0.9597364549341113,1,Brand Loyalist
d2028e62-0189-4e3e-8653-a4822d98eb56,643916,Landing Page Submission,Google,No,No,14,1241,3.5,Email Opened,India,Operations Management,Online Search,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,01.High,01.High,16.0,20.0,No,No,Email Opened,1,0.9591997987728281,1,Brand Loyalist
21ed04dc-f9a4-41a8-9a41-16b74531ab7d,598742,Landing Page Submission,Direct Traffic,No,No,3,1371,3.0,SMS Sent,India,Business Administration,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,,,,,No,No,SMS Sent,1,0.9590805089263186,1,Brand Loyalist
f23d4d1d-f52f-4baa-87a4-d68e175aca16,635810,API,Google,No,No,2,1453,1.0,SMS Sent,India,Finance Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,02.Medium,14.0,16.0,No,No,Modified,1,0.9586884103129997,1,Brand Loyalist
200f37a6-28dd-4c5c-9f2d-5e2f9feb7808,594089,Lead Add Form,Reference,No,No,1,884,1.0,Email Opened,India,Finance Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Other Leads,Mumbai,,,,,No,Yes,Email Opened,1,0.9582150935526489,1,Brand Loyalist
002d933c-cba6-4433-bed5-05e63867ee4f,617035,Lead Add Form,Reference,No,No,0,1010,0.0,,,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Modified,1,0.958095543501354,1,Brand Loyalist
17eb8160-dd97-4b06-93f5-0f6a9623ded8,613405,Landing Page Submission,Direct Traffic,No,No,2,1007,2.0,SMS Sent,India,Human Resource Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent,1,0.958059436045927,1,Brand Loyalist
39e22700-bafc-4b53-a1d6-49845c3510f9,593211,Lead Add Form,Reference,No,No,0,0,0.0,Email Opened,,Healthcare Management,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Other Leads,Other Cities,02.Medium,02.Medium,14.0,13.0,No,No,Email Opened,1,0.9577571572433762,1,Conservative Wealth Preserver
20aa1c27-dbeb-4bd6-82b5-d423b5c1dc13,642990,Lead Add Form,Reference,No,No,0,0,0.0,Had a Phone Conversation,,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Lateral Student,Mumbai,02.Medium,01.High,14.0,20.0,No,No,Modified,1,0.9570709150644636,1,Conservative Wealth Preserver
16b63196-0da9-4b2d-974d-21d8f625f5ef,619437,Lead Add Form,Reference,No,No,0,0,0.0,Email Opened,,E-COMMERCE,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Other Leads,Mumbai,02.Medium,02.Medium,15.0,15.0,No,No,Modified,1,0.9566297433013884,1,Conservative Wealth Preserver
b26b050b-6998-4858-a4f3-9a9fb0020b37,581211,API,Google,No,No,6,988,2.0,Email Opened,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,02.Medium,14.0,16.0,No,Yes,Modified,1,0.9563806345586536,1,Brand Loyalist
c0b099d8-3e41-406f-8f57-40d841197590,640364,Landing Page Submission,Google,No,No,3,694,3.0,Email Opened,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Other Cities of Maharashtra,02.Medium,01.High,15.0,19.0,No,No,Email Opened,1,0.9562876680574359,1,Conservative Wealth Preserver
d03c8a90-212a-49f2-961f-bbe0c0b85013,653048,Landing Page Submission,Direct Traffic,No,No,4,1252,2.0,Page Visited on Website,India,Supply Chain Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,Page Visited on Website,1,0.9562337945410743,1,Brand Loyalist
f7e0fd2c-b356-4421-a5b4-35d101ca28d6,597366,Lead Add Form,Reference,Yes,No,0,266,0.0,Email Bounced,,International Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Modified,1,0.9555682389511304,1,Conservative Wealth Preserver
292178c7-d5fa-4a05-9b94-d0189dfc75d9,657033,API,Google,No,No,4,1088,4.0,Page Visited on Website,India,Supply Chain Management,Word Of Mouth,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,01.High,01.High,16.0,18.0,No,No,Modified,1,0.9553443883164047,1,Brand Loyalist
0a4bf660-9950-4545-abf4-5c33b789c667,646068,Landing Page Submission,Direct Traffic,No,No,2,1579,2.0,Email Opened,India,Media and Advertising,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,19.0,No,Yes,Email Opened,1,0.9551803715697114,1,Aggressive Growth Chaser
1539832c-c421-4a93-aa90-9f471c2852f9,614902,Lead Add Form,Reference,No,No,0,0,0.0,Form Submitted on Website,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Select,Mumbai,02.Medium,01.High,14.0,19.0,No,Yes,Modified,1,0.9551347689561182,1,Conservative Wealth Preserver
6ca84b0d-a8a8-47b2-8089-4e7f86673b8a,653552,Landing Page Submission,Google,No,No,5,1328,2.5,Page Visited on Website,India,Retail Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,20.0,No,No,Page Visited on Website,1,0.9549256923140015,1,Brand Loyalist
2f9289af-623a-4e67-a47e-afe992f5140c,582125,API,Olark Chat,No,No,0,0,0.0,SMS Sent,,"Banking, Investment And Insurance",Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,01.High,02.Medium,16.0,16.0,No,No,SMS Sent,1,0.9525248399106413,1,Conservative Wealth Preserver
7ab84995-e818-4494-be42-38a739f03893,635018,API,Google,No,No,14,1507,1.56,Page Visited on Website,India,Business Administration,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,01.High,02.Medium,16.0,15.0,No,No,Page Visited on Website,1,0.9524127692721226,1,Aggressive Growth Chaser
6f223ce9-7e06-4b36-b662-11ef117be4e1,592087,API,Organic Search,No,No,9,1018,3.0,Page Visited on Website,India,Media and Advertising,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Might be,No,No,Other Leads,Other Cities,02.Medium,02.Medium,15.0,13.0,No,No,Page Visited on Website,1,0.9509917093076049,1,Brand Loyalist
1ad9269b-8d72-4730-aea4-46d92e0b8d69,631496,Landing Page Submission,Organic Search,No,No,3,644,3.0,SMS Sent,India,Travel and Tourism,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Other Metro Cities,,,,,No,Yes,SMS Sent,1,0.9508854491476972,1,Conservative Wealth Preserver
